"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","receivedDate","sortDate","sampleID","subsampleID","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"3810cf29-b4e8-46e3-86ed-1de9ebf1c6e2","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2014-08-28T19:39Z","2014-08-29T12:04Z","2014-10-22","2015-01-07","BART_056.20140829.0804","BART_056.20140829.0804.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"4f8c7c0b-efeb-46c5-be75-d7a3b14d6d94","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2014-08-28T19:50Z","2014-08-29T12:13Z","2014-10-22","2015-01-07","BART_061.20140829.0813","BART_061.20140829.0813.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"65713e0c-e657-4bd9-a630-d75407306d28","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2014-08-28T19:57Z","2014-08-29T12:20Z","2014-10-22","2015-01-07","BART_055.20140829.0820","BART_055.20140829.0820.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"d772671c-141d-4e89-b490-a7d8fad1ab6f","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2014-08-28T20:03Z","2014-08-29T12:27Z","2014-10-22","2015-01-07","BART_057.20140829.0827","BART_057.20140829.0827.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"8476cb3f-ff26-4cd8-9b4c-a34291dc6c0b","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2014-08-28T20:11Z","2014-08-29T12:35Z","2014-10-22","2015-01-08","BART_058.20140829.0835","BART_058.20140829.0835.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"f6ae5866-2d7e-41c0-9378-67d93f86b794","BART_060.mosquitoPoint.mos","D01","BART","BART_060","2014-08-28T20:16Z","2014-08-29T12:40Z","2014-10-22","2015-01-07","BART_060.20140829.0840","BART_060.20140829.0840.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"1150cd8d-3481-43ee-a7cf-7d4c59e94f47","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2014-08-28T20:21Z","2014-08-29T12:45Z","2014-10-22","2015-01-08","BART_054.20140829.0845","BART_054.20140829.0845.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"9a930f5e-db38-4630-a06d-1da0327da26e","BART_059.mosquitoPoint.mos","D01","BART","BART_059","2014-08-28T20:27Z","2014-08-29T12:49Z","2014-10-22","2015-01-08","BART_059.20140829.0849","BART_059.20140829.0849.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"5d044c9a-7d69-497f-80d6-ef2bb3b0859d","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2014-08-29T12:04Z","2014-08-29T20:27Z","2014-10-22","2015-01-07","BART_056.20140829.1627","BART_056.20140829.1627.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"8603202a-c6a0-42a5-976b-af0f0a86e571","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2014-08-29T12:13Z","2014-08-29T20:37Z","2014-10-22","2015-01-07","BART_061.20140829.1637","BART_061.20140829.1637.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"f61048b9-5b75-4443-97a6-529aae95e7ba","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2014-08-29T12:20Z","2014-08-29T20:44Z","2014-10-22","2015-01-07","BART_055.20140829.1644","BART_055.20140829.1644.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"bcb3153b-6e99-4c10-af1e-9887b2f476e9","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2014-08-29T12:27Z","2014-08-29T20:50Z","2014-10-22","2015-01-08","BART_057.20140829.1650","BART_057.20140829.1650.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"c1f30949-ad77-4575-b9c4-90aacc9c8389","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2014-08-29T12:35Z","2014-08-29T20:56Z","2014-10-22","2015-01-08","BART_058.20140829.1656","BART_058.20140829.1656.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"c419507e-958c-4d71-ab64-bbda908b40ba","BART_060.mosquitoPoint.mos","D01","BART","BART_060","2014-08-29T12:40Z","2014-08-29T21:00Z","2014-10-22","2015-01-07","BART_060.20140829.1700","BART_060.20140829.1700.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"2c53e1d7-eec1-479f-811d-1dc6105ebecd","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2014-08-29T12:45Z","2014-08-29T21:05Z","2014-10-22","2015-01-07","BART_054.20140829.1705","BART_054.20140829.1705.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"1dee936d-1c0a-4821-a694-e4f1489e5b6f","BART_059.mosquitoPoint.mos","D01","BART","BART_059","2014-08-29T12:49Z","2014-08-29T21:08Z","2014-10-22","2015-01-07","BART_059.20140829.1708","BART_059.20140829.1708.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"176ae3cf-1b68-4c97-934c-6926a2030e92","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2014-08-29T20:27Z","2014-08-30T11:20Z","2014-10-22","2015-01-07","BART_056.20140830.0720","BART_056.20140830.0720.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"4817be89-9063-4469-bea5-a21307dc1f3c","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2014-08-29T20:37Z","2014-08-30T11:28Z","2014-10-22","2015-01-08","BART_061.20140830.0728","BART_061.20140830.0728.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"1505ea07-fb87-4a07-b7b4-d16722916b10","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2014-08-29T20:44Z","2014-08-30T11:33Z","2014-10-22","2015-01-07","BART_055.20140830.0733","BART_055.20140830.0733.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"f5cbadf8-af22-426e-ac5d-ce41f271b9b5","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2014-08-29T20:50Z","2014-08-30T11:37Z","2014-10-22","2015-01-08","BART_057.20140830.0737","BART_057.20140830.0737.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"11b2533d-a66e-4a93-b778-2c89c05d342c","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2014-08-29T20:56Z","2014-08-30T11:45Z","2014-10-22","2015-01-07","BART_058.20140830.0745","BART_058.20140830.0745.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"46910f5a-cc9d-4ce5-a1d8-89662d77e28f","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2014-08-29T21:05Z","2014-08-30T11:53Z","2014-10-22","2015-01-08","BART_054.20140830.0753","BART_054.20140830.0753.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"d2a32425-4279-418c-ac09-cda9680b8603","BART_059.mosquitoPoint.mos","D01","BART","BART_059","2014-08-29T21:08Z","2014-08-30T11:57Z","2014-10-22","2015-01-07","BART_059.20140830.0757","BART_059.20140830.0757.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"9885d2e3-2ef1-4d01-a5d1-cef72a001559","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2014-09-22T19:01Z","2014-09-23T10:48Z","2014-10-22","2015-01-08","BART_056.20140923.0648","BART_056.20140923.0648.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"db5d34e8-9c75-487f-82db-774df479788d","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2014-09-22T19:17Z","2014-09-23T11:06Z","2014-10-22","2015-01-08","BART_055.20140923.0706","BART_055.20140923.0706.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"e33f740d-b12d-46c2-adc1-82fc1f6a4e0f","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2014-09-22T19:45Z","2014-09-23T11:31Z","2014-10-22","2015-01-08","BART_054.20140923.0731","BART_054.20140923.0731.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"f17d04ee-f4b5-40c1-9ebe-c61d276ae7ec","BART_059.mosquitoPoint.mos","D01","BART","BART_059","2014-09-22T19:51Z","2014-09-23T11:42Z","2014-10-22","2015-01-08","BART_059.20140923.0742","BART_059.20140923.0742.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"0fa5ad22-9e27-4ba0-a57f-100a2cd909a9","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2014-09-23T10:48Z","2014-09-23T19:23Z","2014-10-22","2015-01-08","BART_056.20140923.1523","BART_056.20140923.1523.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"cebc08ca-2e7b-4023-a7bd-095727f9b2d4","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2014-09-23T10:58Z","2014-09-23T19:32Z","2014-10-22","2015-01-08","BART_061.20140923.1532","BART_061.20140923.1532.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"ecd42a58-644b-49d4-a60e-ce374b69a34f","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2014-09-23T11:06Z","2014-09-23T19:38Z","2014-10-22","2015-01-08","BART_055.20140923.1538","BART_055.20140923.1538.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"00628255-7bf4-4ed2-9671-37bca03b10fe","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2014-09-23T11:13Z","2014-09-23T19:45Z","2014-10-22","2015-01-08","BART_057.20140923.1545","BART_057.20140923.1545.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"bf6fdade-51dd-4157-ba12-7458398a6fd0","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2014-09-23T11:22Z","2014-09-23T19:54Z","2014-10-22","2015-01-08","BART_058.20140923.1554","BART_058.20140923.1554.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"364754bd-98fb-4f9d-9579-1d60bf0d4d51","BART_060.mosquitoPoint.mos","D01","BART","BART_060","2014-09-23T11:28Z","2014-09-23T20:00Z","2014-10-22","2015-01-08","BART_060.20140923.1600","BART_060.20140923.1600.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"827d87cd-3317-4597-839b-062b0ac5fdff","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2014-09-23T11:31Z","2014-09-23T20:04Z","2014-10-22","2015-01-08","BART_054.20140923.1604","BART_054.20140923.1604.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"28de80cd-c52f-4b84-a4b8-e1d965040953","BART_059.mosquitoPoint.mos","D01","BART","BART_059","2014-09-23T11:42Z","2014-09-23T20:10Z","2014-10-22","2015-01-08","BART_059.20140923.1610","BART_059.20140923.1610.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"029ec2a8-0216-4f3b-b93a-b65125d58dfc","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2014-09-23T19:32Z","2014-09-24T10:58Z","2014-10-22","2015-01-08","BART_061.20140924.0658","BART_061.20140924.0658.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"8e02684a-aff2-48eb-bbe9-d2b03fcbd960","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2014-09-23T19:38Z","2014-09-24T11:02Z","2014-10-22","2015-01-08","BART_055.20140924.0702","BART_055.20140924.0702.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"0b4d74f7-bdbe-4e75-a887-561a0ec8fc58","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2014-09-23T19:45Z","2014-09-24T11:10Z","2014-10-22","2015-01-08","BART_057.20140924.0710","BART_057.20140924.0710.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"7f747e90-f64b-43e1-bc9f-0bd5428ea1be","BART_060.mosquitoPoint.mos","D01","BART","BART_060","2014-09-23T20:00Z","2014-09-24T11:23Z","2014-10-22","2015-01-08","BART_060.20140924.0723","BART_060.20140924.0723.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"709080e8-411b-4560-9aaa-38fd671ac0be","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2014-09-23T20:04Z","2014-09-24T11:28Z","2014-10-22","2015-01-08","BART_054.20140924.0728","BART_054.20140924.0728.S.01",0.5,0.5,0,"No known compromise","tech names may not be accurate","jJwXv2RnlGxE3dMw+oDOHA==","Connecticut Agricultural Experiment Station"
"2f6a84dd-f228-4def-82c7-cf14fe45732a","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2016-04-18T20:26Z","2016-04-19T12:10Z","2016-05-25","2016-11-14","BART_056.20160419.0810","BART_056.20160419.0810.S.01",0.004,0.004,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"1bdd8246-ddf3-4e8f-afa6-8e6630c628e3","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2016-04-18T20:49Z","2016-04-19T12:36Z","2016-05-25","2016-11-14","BART_061.20160419.0836","BART_061.20160419.0836.S.01",0.006,0.006,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"a3b83044-9ce3-4255-8dac-1f43a9352f2e","BART_055.mosquitoPoint.mos","D01","BART","BART_055","2016-04-18T21:00Z","2016-04-19T12:43Z","2016-05-25","2016-11-14","BART_055.20160419.0843","BART_055.20160419.0843.S.01",0.008,0.008,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"a14604ec-1b01-4dd7-a8e4-3c0ec0b8a757","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2016-04-18T21:08Z","2016-04-19T12:47Z","2016-05-25","2016-11-14","BART_057.20160419.0847","BART_057.20160419.0847.S.01",0.039,0.039,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"2768bc17-8a80-4393-a94a-7f93230c2943","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2016-04-18T21:58Z","2016-04-19T12:58Z","2016-05-25","2016-11-14","BART_058.20160419.0858","BART_058.20160419.0858.S.01",0.018,0.018,0.002,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"46eb5fae-7598-455d-9af4-fa7bd7963403","BART_054.mosquitoPoint.mos","D01","BART","BART_054","2016-04-18T22:09Z","2016-04-19T13:12Z","2016-05-25","2016-11-14","BART_054.20160419.0912","BART_054.20160419.0912.S.01",0.004,0.004,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"93df43dc-22d0-424b-9424-3df76a7f19fb","BART_059.mosquitoPoint.mos","D01","BART","BART_059","2016-04-18T22:16Z","2016-04-19T13:16Z","2016-05-25","2016-11-14","BART_059.20160419.0916","BART_059.20160419.0916.S.01",0.007,0.007,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"203475df-6590-48ef-9ebb-b8c16621a01d","BART_086.mosquitoPoint.mos","D01","BART","BART_086","2016-04-18T22:32Z","2016-04-19T11:55Z","2016-05-25","2016-11-14","BART_086.20160419.0755","BART_086.20160419.0755.S.01",0.055,0.055,0.001,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"f10c6c46-7948-4da5-9c4d-49f0e9eea4af","BART_085.mosquitoPoint.mos","D01","BART","BART_085","2016-04-19T12:25Z","2016-04-19T19:43Z","2016-05-25","2016-11-14","BART_085.20160419.1543","BART_085.20160419.1543.S.01",0.001,0.001,0.001,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"77038546-03bf-41f8-9926-7b3bef9fc0c0","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2016-04-19T12:47Z","2016-04-19T20:00Z","2016-05-25","2016-11-14","BART_057.20160419.1600","BART_057.20160419.1600.S.01",0.004,0.004,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"95a7280c-7e90-44c1-b366-286a629e1bc0","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2016-04-19T12:58Z","2016-04-19T20:07Z","2016-05-25","2016-11-14","BART_058.20160419.1607","BART_058.20160419.1607.S.01",0.006,0.006,0.006,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"aa3f7917-ef90-4d76-b956-f8814bf9625e","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2016-04-19T19:49Z","2016-04-20T12:13Z","2016-05-25","2016-11-14","BART_061.20160420.0813","BART_061.20160420.0813.S.01",0.003,0.003,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"b95852ef-3c5c-4312-b91b-12285f289c8f","BART_086.mosquitoPoint.mos","D01","BART","BART_086","2016-04-19T20:32Z","2016-04-20T11:48Z","2016-05-25","2016-11-14","BART_086.20160420.0748","BART_086.20160420.0748.S.01",0.011,0.011,0.001,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"721010d5-bb5e-4bfa-bb42-61fc3302ddce","BART_057.mosquitoPoint.mos","D01","BART","BART_057","2016-05-16T21:50Z","2016-05-17T12:12Z","2016-05-25","2016-11-16","BART_057.20160517.0812","BART_057.20160517.0812.S.01",0.001,0.001,0.001,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"f83c71d1-3969-4d9a-9118-cfadb394168d","BART_058.mosquitoPoint.mos","D01","BART","BART_058","2016-05-16T22:00Z","2016-05-17T12:19Z","2016-05-25","2016-11-16","BART_058.20160517.0819","BART_058.20160517.0819.S.01",0.002,0.002,0.002,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"d0be44e7-0f31-47c1-a31f-af8df399542b","BART_086.mosquitoPoint.mos","D01","BART","BART_086","2016-05-16T22:29Z","2016-05-17T12:32Z","2016-05-25","2016-11-14","BART_086.20160517.0832","BART_086.20160517.0832.S.01",0.021,0.021,0.002,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"e55e6ff4-31e8-4e15-9718-6b659a135b9d","BART_056.mosquitoPoint.mos","D01","BART","BART_056","2016-05-17T11:15Z","2016-05-17T20:18Z","2016-05-25","2016-11-16","BART_056.20160517.1618","BART_056.20160517.1618.S.01",0.002,0.002,0.002,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
"bb82a5fd-5bef-4b54-b9c7-a53d2b6d09fe","BART_061.mosquitoPoint.mos","D01","BART","BART_061","2016-05-17T11:28Z","2016-05-17T20:38Z","2016-05-25","2016-11-16","BART_061.20160517.1638","BART_061.20160517.1638.S.01",0.003,0.003,0,"No known compromise",NA,"qM618/zeFeFqxGedLsQAsChTVtY0vpm+","Connecticut Agricultural Experiment Station"
